sale_id,sale_date,customer_id,product_id,quantity,unit_price,discount,region,sales_channel
S-01164,2024-12-24,C-0026,P-043,7,332.42,0.0,South,partner
S-01165,2024-09-15,C-0009,P-037,3,44.07,0.0,East,partner
S-01166,2024-08-27,C-0044,P-036,8,311.08,0.2,Central,online
S-01167,2024-04-18,C-0044,P-016,2,208.2,0.0,South,retail
S-01168,2024-05-23,C-0057,P-025,5,214.84,0.0,South,partner
S-01169,2024-09-08,C-0024,P-041,6,365.74,,East,retail
S-01170,2024-11-30,C-0165,P-025,9,227.33,0.15,South,online
S-01171,2024-02-29,C-0075,P-017,2,256.58,0.1,Central,online
S-01172,2024-10-20,C-0095,P-008,3,269.49,0.15,Central,partner
S-01173,2024-06-08,C-0016,P-001,10,263.49,0.15,West,retail
S-01174,2024-12-13,C-0033,P-024,9,470.59,0.0,North,retail
S-01175,2024-10-02,C-0118,P-001,6,243.04,0.05,South,retail
S-01176,2024-08-21,C-0038,P-044,10,99.12,0.0,Central,retail
S-01177,2024-09-14,C-0177,P-020,2,25.4,0.2,South,retail
S-01178,2024-12-26,C-0097,P-019,1,315.76,0.1,South,partner
S-01179,2024-04-25,C-0180,P-014,1,157.28,0.0,West,partner
S-01180,2024-06-02,C-0169,P-026,3,430.35,0.25,West,retail
S-01181,2024-12-13,C-0122,P-028,6,448.91,0.15,North,partner
S-01182,2024-05-24,C-0179,P-019,4,299.63,0.25,West,online
S-01183,2024-06-14,C-0193,P-009,10,226.08,0.0,East,retail
S-01184,2024-03-24,C-0148,P-042,3,467.39,0.2,East,online
S-01185,2024-04-21,C-0192,P-014,4,151.83,0.0,East,partner
S-01186,2024-02-22,C-0174,P-037,3,43.0,0.15,South,online
S-01187,2024-07-01,C-0122,P-007,3,254.2,0.0,Central,partner
S-01188,2024-10-30,C-0112,P-022,3,69.2,0.15,South,online
S-01189,2024-05-03,C-0102,P-008,8,241.77,0.0,West,partner
S-01190,2024-12-03,C-0023,P-043,8,372.01,0.15,East,partner
S-01191,2024-08-15,C-0095,P-042,1,436.95,0.0,North,retail
S-01192,2024-12-08,C-0131,P-042,4,427.78,0.2,East,partner
S-01193,2024-10-30,C-9908,P-007,7,232.68,0.15,East,partner
S-01194,2024-02-20,C-0084,P-009,2,219.68,0.25,South,retail
S-01195,2024-01-11,C-0101,P-045,9,61.46,0.25,West,online
S-01196,2024-10-26,C-0138,P-034,2,419.32,0.0,North,online
S-01197,2024-12-21,C-0047,P-039,1,235.82,0.1,North,online
S-01198,2024-10-21,C-0053,P-009,3,193.3,0.05,North,online
S-01199,2024-09-16,C-0077,P-008,6,275.17,0.0,West,partner
S-01200,2024-05-07,C-0077,P-001,-3,284.98,0.25,East,partner
S-01201,2024-08-15,C-0036,P-035,10,217.77,0.1,Central,retail
S-01202,2024-10-02,C-0131,P-039,4,242.04,0.0,South,online
S-01203,2024-03-13,C-0077,P-013,4,189.09,0.25,South,partner
S-01204,2024-05-22,C-0033,P-023,10,430.89,0.25,East,retail
S-01205,2024-11-28,C-0042,P-025,7,206.11,0.05,West,partner
S-01206,2024-10-01,C-0053,P-010,2,237.1,0.05,South,partner
S-01207,2024-10-15,C-0169,P-024,9,465.23,0.15,South,retail
S-01208,2024-07-13,C-0007,P-028,10,405.35,0.05,North,partner
S-01209,2024-12-16,C-0141,P-008,7,229.85,0.0,East,retail
S-01210,2024-03-15,C-0058,P-018,5,421.0,0.15,South,retail
S-01211,2024-03-04,C-0045,P-007,9,244.08,0.05,Central,retail
S-01212,2024-09-27,C-0090,P-007,10,250.48,0.25,East,partner
S-01213,2024-01-25,C-0044,P-007,6,254.26,0.15,South,retail
S-01214,2024-09-29,C-0142,P-044,10,111.53,0.15,West,partner
S-01215,2024-05-12,C-0003,P-009,9,219.65,0.0,South,retail
S-01216,2024-05-16,C-0014,P-037,6,45.92,0.0,Central,retail
S-01217,2024-04-03,C-0113,P-030,6,24.13,0.25,East,retail
S-01218,2024-09-23,C-0184,P-028,4,410.28,0.0,East,retail
S-01219,2024-02-16,C-0163,P-021,2,179.51,0.0,North,online
S-01220,2024-01-30,C-0022,P-037,5,44.57,0.2,North,retail
S-01221,2024-09-17,C-0188,P-044,3,103.19,0.25,Central,partner
S-01222,2024-07-26,C-0004,P-008,10,236.1,0.0,West,partner
S-01223,2024-06-25,C-0063,P-035,9,226.22,0.0,Central,retail
S-01224,2024-12-11,C-0196,P-011,9,498.58,0.0,North,retail
S-01225,2024-09-20,C-0091,P-009,1,207.41,0.15,South,retail
S-01226,2024-06-22,C-0174,P-008,4,268.4,0.0,East,retail
S-01227,2024-05-30,C-0068,P-031,4,449.08,0.15,South,retail
S-01228,2024-09-20,C-0010,P-042,8,510.01,0.2,North,retail
S-01229,2024-11-11,C-0118,P-001,6,251.08,0.0,North,retail
S-01230,2024-07-24,C-0091,P-012,1,398.19,0.2,South,online
S-01231,2024-09-20,C-0040,P-034,7,369.07,0.2,North,online
S-01232,2024-05-08,C-0058,P-043,8,339.45,0.05,East,retail
S-01233,2024-10-01,C-0069,P-012,2,475.04,0.2,South,online
S-01234,2024-08-10,C-0002,P-023,6,471.3,0.0,North,online
S-01235,2024-01-21,C-0035,P-019,7,283.49,0.1,North,online
S-01236,2024-04-11,C-0123,P-043,5,320.28,0.2,Central,retail
S-01237,2024-12-31,C-0033,P-044,6,108.81,0.15,Central,partner
S-01238,2024-03-08,C-0029,P-025,2,220.11,0.0,South,retail
S-01239,2024-01-07,C-0197,P-033,4,317.3,0.1,West,partner
S-01240,2024-08-10,C-0123,P-001,5,250.23,0.0,West,online
S-01241,2024-03-19,C-0187,P-040,9,314.1,0.05,North,retail
S-01242,2024-05-06,C-0171,P-045,7,54.3,0.0,Central,partner
S-01243,2024-04-06,C-0152,P-012,3,409.27,0.0,West,online
S-01244,2024-04-08,C-0038,P-018,7,421.73,0.0,North,online
S-01245,2024-07-27,C-0135,P-025,5,216.26,0.0,South,retail
S-01246,2024-09-02,C-0016,P-028,9,420.68,0.0,East,online
S-01247,2024-07-05,C-0072,P-018,6,486.51,0.0,East,online
S-01248,2024-01-21,C-0001,P-012,1,446.57,0.1,South,retail
S-01249,2024-05-23,C-0156,P-031,2,491.84,0.05,West,retail
S-01250,2024-06-04,C-0029,P-022,2,69.77,0.25,South,retail
S-01251,2024-07-04,C-0191,P-024,10,458.3,0.1,South,partner
S-01252,2024-04-17,C-0150,P-018,7,428.23,0.0,South,partner
S-01253,2024-03-02,C-0011,P-039,10,255.12,0.0,South,partner
S-01254,2024-02-20,C-0020,P-029,9,322.77,0.05,West,online
S-01255,2024-03-19,C-0012,P-035,3,204.74,0.25,East,partner
S-01256,2024-07-06,C-0115,P-023,2,473.69,0.0,West,retail
S-01257,2024-09-14,C-0006,P-034,3,407.0,0.0,East,online
S-01258,2024-02-01,C-0178,P-037,4,46.21,0.15,West,partner
S-01259,2024-09-19,C-0020,P-035,3,215.47,0.25,West,partner
S-01260,2024-07-24,C-0156,P-025,5,195.75,0.0,South,partner
S-01261,2024-10-30,C-0179,P-014,1,156.01,0.25,West,partner
S-01262,2024-05-12,C-0078,P-034,4,382.84,0.05,Central,online
S-01263,2024-04-24,C-0012,P-011,9,437.17,0.0,South,retail
S-01264,2024-05-18,C-0014,P-009,4,231.3,0.0,Central,online
S-01265,2024-11-28,C-0089,P-001,10,286.34,0.1,North,partner
S-01266,2024-05-15,C-0185,P-036,3,279.9,0.05,East,online
S-01267,2024-01-06,C-0092,P-041,4,356.11,0.05,South,retail
S-01268,2024-10-02,C-0169,P-002,10,289.82,0.15,East,partner
S-01269,2024-11-05,C-0142,P-041,4,361.99,0.0,East,retail
S-01270,2024-10-24,C-0162,P-014,7,135.02,0.0,West,retail
S-01271,2024-09-02,C-0024,P-010,8,216.39,0.0,South,online
S-01272,2024-09-08,C-0187,P-037,3,45.39,0.0,East,online
S-01273,2024-07-20,C-0176,P-012,10,405.68,0.0,North,retail
S-01274,2024-08-20,C-0166,P-016,7,207.97,0.25,South,partner
S-01275,2024-11-04,C-0026,P-001,7,255.56,0.0,North,partner
S-01276,2024-03-08,C-0064,P-003,2,263.99,0.0,North,online
S-01277,2024-06-22,C-0182,P-035,2,205.2,0.2,Central,retail
S-01278,2024-06-06,C-0085,P-011,8,429.44,0.0,Central,partner
S-01279,2024-11-17,C-0140,P-018,2,422.06,0.0,North,partner
S-01280,2024-02-22,C-0131,P-019,7,267.41,0.0,North,online
S-01281,2024-07-16,C-0038,P-028,6,440.18,0.0,West,partner
S-01282,2024-09-08,C-0044,P-008,2,237.83,0.05,East,online
S-01283,2024-06-19,C-0031,P-040,6,363.46,0.0,North,partner
S-01284,2024-04-01,C-0110,P-010,673,223.48,0.0,West,online
S-01285,2030-02-12,C-0078,P-043,10,368.73,0.1,North,retail
S-01286,2024-12-04,C-0095,P-032,5,405.08,0.0,North,online
S-01287,2024-03-16,C-0082,P-042,3,462.54,0.2,North,online
S-01288,2024-08-06,C-0187,P-037,5,40.96,0.1,South,online
S-01289,2024-06-29,C-0082,P-025,8,204.77,0.15,Central,partner
S-01290,2024-03-11,C-0168,P-022,4,65.91,0.25,West,partner
S-01291,2024-09-09,C-0137,P-035,9,232.22,0.15,North,partner
S-01292,2024-09-26,C-0148,P-027,4,362.02,0.0,East,online
S-01293,2024-01-09,C-0093,P-014,9,144.25,0.0,North,online
S-01294,2024-07-03,C-0200,P-023,3,419.75,0.0,Central,retail
S-01295,2024-04-17,C-0058,P-016,1,237.21,0.0,South,retail
S-01296,2024-12-22,C-0109,P-002,6,286.52,0.0,Central,online
S-01297,2024-10-31,C-0041,P-031,1,463.51,0.0,North,online
S-01298,2030-05-09,C-0146,P-005,7,331.38,0.0,West,partner
S-01299,2024-09-27,C-0179,P-009,5,209.41,0.1,West,partner
S-01300,2024-01-07,C-0074,P-045,2,53.81,0.0,Central,online
S-01301,2024-03-23,,P-033,7,371.72,0.2,Central,partner
S-01302,2024-10-19,C-0129,P-017,5,289.85,0.15,South,retail
S-01303,2024-09-24,C-0097,P-006,3,291.9,0.15,Central,online
S-01304,2024-07-19,C-0048,P-015,9,298.2,0.0,West,retail
S-01305,2024-11-30,C-0165,P-021,7,208.95,0.0,North,retail
S-01306,2024-08-05,C-0050,P-042,5,435.85,0.0,East,partner
S-01307,2024-01-15,C-0062,P-022,5,62.94,0.0,North,online
S-01308,2024-01-06,C-0194,P-039,5,218.7,0.0,North,online
S-01309,2024-02-13,C-0146,P-018,10,424.27,0.2,North,online
S-01310,2024-02-17,C-0080,P-021,1,214.96,0.05,West,partner
S-01311,2024-06-10,C-0193,P-013,7,181.06,0.0,North,retail
S-01312,2024-09-14,C-0026,P-027,9,369.28,0.0,North,partner
S-01313,2024-09-01,C-0151,P-025,1,199.21,0.0,West,online
S-01314,2024-02-17,C-0184,P-041,4,366.59,0.0,South,partner
S-01315,2024-11-07,C-0167,P-034,9,433.43,0.1,West,online
S-01316,2024-05-28,C-0093,P-022,10,72.29,0.15,North,partner
S-01317,2024-07-17,C-0062,P-044,4,113.91,0.0,South,partner
S-01318,2024-09-11,C-0025,P-041,1,316.09,0.05,Central,online
S-01319,2024-02-18,C-0117,P-032,6,356.19,0.05,South,online
S-01320,2024-10-22,C-0094,P-018,6,428.41,0.0,West,retail
S-01321,2024-05-11,C-0196,P-031,8,513.72,0.0,North,partner
S-01322,2024-01-21,C-0094,P-032,5,373.82,0.0,West,retail
S-01323,2024-11-15,C-0081,P-033,6,319.5,0.15,Central,retail
S-01324,2024-12-15,C-0011,P-017,10,304.76,0.0,South,partner
S-01325,2024-01-05,C-0040,P-036,2,273.19,0.0,Central,retail
S-01326,2024-04-24,C-0100,P-005,8,368.4,0.1,West,retail
S-01327,2024-09-30,C-0120,P-042,2,433.72,0.0,West,retail
S-01328,2024-07-24,C-0085,P-013,2,166.91,0.2,South,partner
S-01329,2024-02-28,C-0072,P-031,8,452.68,0.0,West,online
S-01330,2024-04-19,C-0082,P-041,10,308.51,0.15,North,retail
S-01331,2024-08-30,C-0055,P-028,1,402.28,0.0,West,retail
S-01332,2024-11-21,C-0046,P-017,2,258.27,0.05,West,online
S-01333,2024-12-30,C-0116,P-020,7,26.74,0.05,South,online
S-01334,2024-08-07,C-0088,P-006,5,259.68,0.1,West,retail
S-01335,2024-10-01,C-0177,P-031,3,545.17,0.15,East,partner
S-01336,2024-07-18,C-0003,P-037,9,46.59,0.0,North,partner
S-01337,2024-10-23,C-0158,P-043,3,334.49,0.1,North,online
S-01338,2024-03-16,C-0128,P-030,6,21.01,0.15,East,partner
S-01339,2024-08-18,C-0033,P-001,8,268.9,0.0,North,online
S-01340,2024-08-03,C-0179,P-013,9,182.75,0.15,South,retail
S-01341,2024-04-07,C-0174,P-014,10,158.21,0.1,East,online
S-01342,2024-06-06,C-0129,P-020,2,27.67,0.2,West,retail
S-01343,2024-06-29,C-0139,P-023,7,439.75,0.1,North,online
S-01344,2024-08-07,C-0096,P-030,3,23.01,0.0,Central,retail
S-01345,2024-05-25,C-9906,P-025,7,213.52,0.0,North,online
S-01346,2024-11-28,C-0005,P-006,10,302.44,0.0,West,partner
S-01347,2024-10-05,C-0026,P-040,8,335.32,0.0,East,retail
S-01348,2024-04-24,C-0199,P-014,8,146.51,0.0,South,retail
S-01349,2024-06-28,C-0119,P-008,7,272.24,0.15,North,retail
S-01350,2024-09-16,C-0073,P-015,5,314.23,0.05,East,retail
S-01351,2024-05-03,C-0002,P-044,7,93.93,0.0,South,retail
S-01352,2024-11-03,C-0082,P-034,6,372.78,0.15,South,
S-01353,2024-04-08,C-0158,P-026,7,417.61,0.15,South,partner
S-01354,2024-03-29,C-0104,P-025,6,208.66,0.15,South,online
S-01355,2024-09-15,C-0031,P-009,10,222.65,0.05,Central,online
S-01356,2024-04-14,C-0024,P-021,2,177.5,0.0,Central,online
S-01357,2024-11-12,C-0182,P-002,9,341.04,0.0,Central,retail
S-01358,2024-03-07,C-0117,P-002,6,294.86,0.0,East,online
S-01359,2024-05-05,C-0186,P-035,7,229.99,0.0,East,online
S-01360,2024-11-17,C-0006,P-010,10,248.07,0.9,West,partner
S-01361,2024-02-24,C-0037,P-008,5,239.72,0.0,North,online
S-01362,,C-0054,P-032,7,350.92,0.0,West,online
S-01363,2024-11-16,C-0020,P-032,4,395.67,0.15,East,partner
S-01364,2024-03-23,C-0047,P-029,0,284.38,0.0,Central,partner
S-01365,2024-01-17,C-0031,P-039,6,256.3,0.2,Central,partner
S-01366,2024-01-03,C-0041,P-035,9,228.74,0.0,South,partner
S-01367,2024-10-01,C-0006,P-002,9,315.32,0.0,Atlantis,retail
S-01368,2024-04-21,C-0008,P-008,6,233.51,0.0,South,retail
S-01369,2024-09-03,C-0052,P-018,2,452.62,0.25,East,retail
S-01370,2024-08-11,C-0132,P-032,7,413.6,0.05,South,online
S-01371,2024-05-23,C-0101,P-044,2,105.34,0.05,South,online
S-01372,2024-08-09,C-0115,P-032,7,388.73,0.05,East,partner
S-01373,2024-11-06,C-0099,P-007,7,219.4,0.1,East,partner
S-01374,2024-08-18,C-0043,P-005,1,388.99,0.05,Central,retail
S-01375,2024-11-05,C-0166,P-019,9,279.53,0.0,North,online
S-01376,2024-08-07,C-0048,P-021,6,186.12,0.0,East,retail
S-01377,2024-06-09,C-0032,P-010,1,222.72,0.0,East,online
S-01378,2024-10-17,C-0083,P-030,4,23.05,0.15,East,partner
S-01379,2024-09-26,C-0056,P-014,2,146.78,0.0,Central,partner
S-01380,2024-12-15,C-0194,P-027,7,335.21,0.1,South,online
S-01381,2024-09-09,C-0128,P-004,1,71.49,0.15,North,online
S-01382,2024-03-28,C-0154,P-029,6,321.02,0.0,Central,online
S-01383,2024-01-10,C-0165,P-019,10,316.15,0.2,East,online
S-01384,2024-01-19,C-0137,P-026,9,355.74,0.0,North,retail
S-01385,2024-07-31,C-0186,P-007,5,222.9,0.1,West,online
S-01386,2024-06-09,C-0127,P-036,10,259.3,0.05,West,retail
S-01387,2024-03-03,C-0096,P-042,10,435.32,0.0,North,online
S-01388,2024-02-23,C-0083,P-009,7,199.14,0.0,South,partner
S-01389,2024-10-02,C-0002,P-024,1,433.77,0.0,North,online
S-01390,2024-02-08,C-0068,P-020,6,27.61,0.15,East,partner
S-01391,2024-03-11,C-0150,P-011,8,426.25,0.1,South,partner
S-01392,2024-11-22,C-0115,P-027,2,349.4,0.0,Central,retail
S-01393,2024-09-07,C-0072,P-043,6,365.62,0.2,South,online
S-01394,2024-05-31,C-0183,P-017,2,270.02,0.0,South,partner
S-01395,2024-02-08,C-0127,P-005,1,335.85,0.0,West,retail
S-01396,2024-09-06,C-0027,P-013,6,163.15,0.25,Central,retail
S-01397,2024-12-28,C-0117,P-020,3,28.46,0.0,South,online
S-01398,2024-07-16,C-0116,P-024,10,456.9,0.15,South,online
S-01399,2024-08-04,C-0043,P-018,5,508.91,0.0,South,retail
S-01400,2024-02-26,C-0062,P-007,1,251.82,0.0,East,online
S-01401,2024-12-04,C-0136,P-031,8,483.96,0.0,Central,online
S-01402,2024-08-08,C-0055,P-023,3,428.7,0.15,Central,retail
S-01403,2024-08-13,C-0070,P-004,6,59.87,0.15,West,online
S-01404,2024-04-06,C-0104,P-019,3,293.46,0.25,Central,retail
S-01405,2024-08-09,C-0028,P-034,1,410.77,0.0,South,online
S-01406,2024-01-19,C-0148,P-004,5,61.71,0.25,North,retail
S-01407,2024-11-13,C-0180,P-015,7,285.75,0.0,South,partner
S-01408,2024-05-17,C-0127,P-045,4,53.99,0.0,East,partner
S-01409,2024-12-27,C-0153,P-019,5,301.51,0.0,South,partner
S-01410,2024-11-14,C-0123,P-045,5,61.86,0.0,South,retail
S-01411,2024-02-05,C-0043,P-044,3,100.13,0.2,South,online
S-01412,2024-08-30,C-0110,P-043,6,313.48,0.05,North,online
S-01413,2024-01-05,C-0153,P-044,6,113.34,0.0,West,online
S-01414,2024-02-26,C-0012,P-031,1,505.44,0.05,South,partner
S-01415,2024-03-26,C-0194,P-033,3,367.72,0.0,East,partner
S-01416,2024-08-19,C-0126,P-022,6,74.1,0.05,West,retail
S-01417,2024-08-22,C-0004,P-024,6,437.55,0.1,Central,partner
S-01418,2024-09-04,C-0029,P-039,5,241.94,0.0,South,retail
S-01419,2024-12-03,C-0037,P-015,6,291.93,0.0,Central,partner
S-01420,2024-08-08,C-0093,P-045,4,60.61,0.0,West,partner
S-01421,2024-05-20,,P-007,9,252.06,0.2,Central,online
S-01422,2024-12-13,C-0090,P-017,6,272.14,0.15,East,retail
S-01423,2024-01-22,C-0149,P-013,9,180.23,0.0,West,retail
S-01424,2024-06-26,C-0074,P-037,2,48.23,0.2,South,retail
S-01425,2024-03-17,C-0134,P-044,5,106.18,0.0,East,retail
S-01426,2024-02-03,C-0076,P-019,1,285.38,0.0,East,partner
S-01427,2024-01-28,C-0126,P-008,5,226.79,0.1,North,online
S-01428,2024-03-11,C-0090,P-017,5,294.07,0.25,Central,online
S-01429,2024-12-31,C-0070,P-006,3,305.97,0.0,West,partner
S-01430,2024-05-28,C-0057,P-006,1,276.87,0.1,South,partner
S-01431,2024-07-16,C-0109,P-041,7,372.21,0.0,East,retail
S-01432,08-06-2024,C-0045,P-039,10,230.28,0.1,Central,online
S-01433,2024-04-12,C-0065,P-044,3,101.88,0.0,East,retail
S-01434,2024-06-01,C-0146,P-006,8,280.91,0.15,West,online
S-01435,2024-09-26,C-0114,P-009,6,210.83,0.1,West,retail
S-01436,2024-08-26,C-0108,P-028,7,423.6,0.25,North,retail
S-01437,2024-03-12,C-0158,P-046,5,294.32,0.25,East,online
S-01438,2024-10-05,C-0145,,5,305.17,0.15,South,retail
S-01439,2024-01-04,C-0119,P-043,9,343.95,0.0,North,online
S-01440,2024-11-28,C-0028,P-018,6,475.57,0.05,Central,retail
S-01441,2024-06-18,C-0016,P-045,2,60.57,0.25,North,partner
S-01442,2024-09-21,C-0037,P-014,9,151.98,0.2,South,online
S-01443,2024-11-23,C-0040,P-044,5,106.27,0.0,West,partner
S-01444,2024-04-12,C-0030,P-045,2,52.01,0.0,Central,online
S-01445,2024-04-14,C-0027,P-016,8,204.55,0.25,West,retail
S-01446,2024-03-03,C-0077,P-004,7,64.9,0.0,South,partner
S-01447,2024-11-09,C-0175,P-017,8,298.19,0.0,West,online
S-01448,2024-01-12,C-0048,P-041,3,362.11,0.0,South,partner
S-01449,2024-10-06,C-0052,P-045,8,57.56,0.05,North,partner
S-01450,2024-07-07,C-0171,P-032,5,373.08,0.0,West,retail
S-01451,16-03-2024,C-0008,P-028,5,423.25,0.15,North,partner
S-01452,2024-01-18,C-0166,P-020,10,26.31,0.1,South,retail
S-01453,2024-05-21,C-0003,P-030,3,22.12,0.25,South,retail
S-01454,2024-07-18,C-0132,P-034,2,373.11,0.0,East,partner
S-01455,2024-06-22,C-0118,P-037,3,42.14,0.05,West,online
S-01456,2024-09-04,C-0097,P-042,8,482.9,0.0,Central,partner
S-01457,2024-12-03,C-0135,P-033,5,322.7,0.1,Central,partner
S-01458,2024-10-26,C-0159,P-023,7,399.86,0.0,South,online
S-01459,2024-12-06,C-0028,P-007,8,253.69,0.2,East,online
S-01460,2024-02-23,C-0045,P-016,7,237.6,0.15,North,online
S-01461,2024-05-08,C-0030,P-040,1,358.33,0.0,West,retail
S-01462,2024-11-19,C-0008,P-039,3,224.93,0.2,West,online
S-01463,2024-10-20,C-0143,P-041,4,319.7,0.2,West,partner
S-01464,2024-04-25,C-0052,P-019,3,284.24,0.25,South,online
S-01465,2024-01-13,C-0162,P-038,2,236.45,0.0,North,retail
S-01466,2024-10-17,C-0140,P-027,2,336.81,0.25,West,online
S-01467,2024-10-19,C-0122,P-014,9,140.72,0.25,South,online
S-01468,2024-08-06,C-0161,P-029,7,338.85,0.0,South,partner
S-01469,2024-02-21,C-0031,P-020,8,25.18,0.25,East,online
S-01470,2024-05-28,C-0065,P-015,7,303.93,0.0,South,retail
S-01471,2024-09-30,C-0148,P-005,4,381.51,0.25,East,retail
S-01472,2024-01-30,C-0140,P-040,2,340.64,0.05,North,online
S-01473,2024-08-03,C-0067,P-022,4,65.26,0.0,South,online
S-01474,2024-06-17,C-0194,P-036,1,270.05,0.0,Central,partner
S-01475,2024-01-19,C-0089,P-045,2,62.99,0.0,Central,retail
S-01476,2024-05-18,C-0186,P-009,1,193.99,0.2,Central,online
S-01477,2024-06-28,C-0111,P-042,8,454.3,0.0,North,online
S-01478,2024-04-10,C-0137,P-002,10,337.25,0.0,Central,retail
S-01479,2024-07-17,C-0197,P-004,7,67.66,0.15,West,partner
S-01480,2024-02-29,C-0113,P-009,2,227.4,0.1,East,online
S-01481,2024-08-11,C-0015,P-022,4,63.87,0.0,South,retail
S-01482,2024-10-17,C-0012,P-035,1,234.48,0.0,North,online
S-01483,2024-03-05,C-0113,P-004,3,62.28,0.1,East,partner
S-01484,2024-05-05,C-0075,P-042,3,482.93,0.2,North,partner
S-01485,2024-02-09,C-0065,P-005,9,335.38,0.1,South,retail
S-01486,2024-07-06,C-0200,P-020,9,25.51,0.0,Central,retail
S-01487,2024-12-23,C-0139,P-021,9,180.59,0.1,West,partner
S-01488,2024-09-05,C-0072,P-040,2,315.22,0.0,Central,online
S-01489,2024-10-10,C-0054,P-020,2,25.93,0.0,North,online
S-01490,2024-08-13,C-0167,P-045,8,63.03,0.0,West,online
S-01491,2024-05-22,C-0151,P-018,7,448.13,0.0,North,retail
S-01492,2024-07-15,C-0127,P-040,1,359.4,0.15,West,online
S-01493,2024-04-15,C-0098,P-015,3,301.4,0.25,North,partner
S-01494,2024-01-17,C-0139,P-020,6,28.94,0.1,East,partner
S-01495,2024-01-15,C-0088,P-014,10,143.1,0.15,North,online
S-01496,2024-07-17,C-0185,P-036,5,305.57,0.25,West,retail
S-01497,2024-10-17,C-0197,P-037,9,41.97,0.15,West,partner
S-01498,2024-03-08,C-0004,P-016,5,239.58,0.05,North,online
S-01499,2024-05-31,C-0087,P-035,10,213.59,0.05,East,retail
S-01500,2024-05-08,C-0168,P-043,10,312.89,0.05,Central,partner
S-01501,2024-05-15,C-0046,P-021,8,194.65,0.2,North,retail
S-01502,2024-07-02,C-0123,P-003,9,261.24,0.0,Central,online
S-01503,2024-11-08,C-0142,P-018,6,509.08,0.2,South,retail
S-01504,2024-05-12,C-0127,P-018,3,441.31,0.0,South,partner
S-01505,2024-01-26,C-0060,P-042,2,487.51,0.0,Central,retail
S-01506,2024-06-11,C-0011,P-038,9,262.28,0.0,East,retail
S-01507,2024-12-13,C-0091,P-002,9,328.32,0.0,East,online
S-01508,2024-09-16,C-0114,P-005,2,357.13,0.0,South,retail
S-01509,2024-07-09,C-0175,P-037,7,40.31,0.15,East,online
S-01510,2024-06-16,C-0156,P-002,6,304.2,0.15,East,retail
S-01511,2024-11-14,C-0008,P-019,3,280.45,0.05,South,partner
S-01512,2024-02-24,C-0156,P-002,4,333.96,0.25,Central,partner
S-01513,2024-04-20,C-0097,P-023,10,396.8,0.0,West,partner
S-01514,2024-02-09,C-0058,P-006,10,278.55,0.25,West,partner
S-01515,2024-09-27,C-0014,P-008,10,250.31,0.25,Central,retail
S-01516,2024-05-17,C-0050,P-021,10,187.99,0.0,East,online
S-01517,2024-04-28,C-0117,P-024,6,478.29,0.0,South,retail
S-01518,2024-07-04,C-0021,P-027,6,352.1,0.0,East,partner
S-01519,2024-11-05,C-0059,P-031,8,527.29,0.0,Central,online
S-01520,2024-05-05,C-0199,P-035,7,225.79,0.0,Central,retail
S-01521,2024-06-23,C-0081,P-019,2,263.93,0.15,Central,online
S-01522,2024-09-10,C-0162,P-037,4,47.62,0.2,North,online
S-01523,2024-08-02,C-0068,P-008,9,262.34,0.2,North,online
S-01524,2024-08-08,C-0007,P-003,3,303.99,0.0,Central,partner
S-01525,2024-08-04,C-0091,P-025,3,203.88,0.25,South,partner
S-01526,2024-03-01,C-0087,P-019,6,293.31,0.0,North,online
S-01527,2024-08-17,C-0105,P-023,8,458.79,0.15,East,retail
S-01528,2024-03-09,C-0188,P-045,3,60.38,0.25,North,online
S-01529,2024-10-30,C-0152,P-001,6,270.73,0.2,West,retail
S-01530,2024-03-31,C-0131,P-907,10,301.35,0.0,South,retail
S-01531,2024-06-23,C-0013,P-032,10,382.73,0.25,Central,partner
S-01532,2024-05-26,C-0083,P-028,7,411.42,0.0,South,online
S-01533,2024-08-08,C-0133,P-014,5,147.19,0.1,North,retail
S-00739,2024-12-20,C-0171,P-028,6,406.19,0.0,East,online
S-01534,2024-03-25,C-0031,P-019,5,275.01,0.2,South,online
S-01535,2024-05-12,C-0156,P-019,2,312.5,0.05,South,online
S-01536,2024-10-09,C-0131,P-014,3,131.3,0.0,Central,partner
S-01537,2024-01-04,C-0126,P-013,1,168.72,0.05,Central,retail
S-01538,2024-09-23,C-0033,P-029,8,302.34,0.0,North,retail
S-01539,2024-09-09,C-0068,P-028,2,458.03,0.05,North,retail
S-01540,2024-04-23,C-0187,P-006,2,268.74,0.25,East,retail
S-01541,2024-11-18,C-0189,P-030,9,23.55,0.0,East,online
S-01542,2024-02-21,C-0181,P-028,9,411.33,0.25,North,partner
S-01543,2024-01-05,C-0063,P-041,3,346.3,0.0,South,retail
S-01544,2024-03-18,C-0125,P-031,3,522.03,0.05,South,online
S-01545,2024-02-15,C-0133,P-041,4,306.6,0.0,West,partner
S-01546,2024-04-16,C-0182,P-040,3,304.18,0.05,Central,retail
S-01547,2024-10-25,C-0061,P-041,6,339.35,0.0,East,online
S-01548,2024-12-08,C-0125,P-019,8,305.13,0.15,Central,retail
S-01549,2024-09-03,C-0076,P-035,2,205.92,0.05,West,retail
S-01550,2024-05-06,C-0170,P-021,7,181.04,0.2,East,partner
S-01551,2024-06-26,C-0179,P-008,7,262.01,0.2,West,partner
S-01552,2024-12-17,C-0061,P-027,1,333.34,0.25,South,retail
